order_id,customer_id,customer_age,customer_gender,city,state,product_id,product_category,brand,quantity,unit_price,discount_percent,coupon_used,payment_method,order_status,customer_rating,delivery_days,customer_tenure_months,is_repeat_customer,warehouse,sales_channel,profit_margin_percent,returned_flag,marketing_source,order_date,total_amount
ORD00138,CUST6592,30,Female,Mumbai,TS,PROD190,Sports,BrandA,1,2987.49,20,No,COD,Shipped,4,2,29,0,WH-C,Website,9.31,0,Email,2024-06-12,2389.99
ORD00139,CUST8392,18,Other,Chennai,KA,PROD799,Sports,BrandC,4,2440.13,30,No,UPI,Returned,2,11,4,1,WH-B,Mobile App,6.66,0,Email,2024-02-16,6832.36
ORD00140,CUST2306,42,Male,Delhi,WB,PROD497,Sports,BrandB,2,3561.64,0,No,COD,Returned,1,3,34,0,WH-A,Mobile App,15.07,0,Facebook,2024-04-26,7123.28
ORD00141,CUST7776,64,Other,Chennai,WB,PROD204,Books,BrandA,3,431.49,5,No,Net Banking,Delivered,3,3,53,0,WH-A,Website,8.61,0,Google,2025-08-15,1229.75
ORD00142,CUST6864,21,Male,Hyderabad,MH,PROD911,Home,BrandC,2,1058.17,15,Yes,Card,Shipped,2,14,35,0,WH-A,Website,7.6,0,Email,2025-09-03,1798.89
ORD00143,CUST8526,53,Female,Bangalore,KA,PROD695,Fashion,BrandC,4,2094.23,20,Yes,Card,Returned,4,2,10,0,WH-A,Website,39.88,0,Facebook,2024-11-03,6701.54
ORD00144,CUST9901,69,Male,Delhi,TN,PROD639,Sports,BrandD,4,3127.54,30,No,Net Banking,Delivered,4,6,34,0,WH-A,Website,36.75,0,Direct,2024-03-19,8757.11
ORD00145,CUST6575,27,Other,Chennai,MH,PROD378,Beauty,BrandC,5,808.29,5,No,UPI,Returned,2,7,48,1,WH-B,Website,23.46,1,Direct,2025-10-27,3839.38
ORD00146,CUST6530,45,Other,Mumbai,KA,PROD111,Books,BrandC,3,1959.51,20,Yes,Card,Cancelled,1,1,24,0,WH-A,Website,6.26,0,Facebook,2025-08-16,4702.82
ORD00147,CUST5413,23,Female,Kolkata,WB,PROD406,Sports,BrandC,1,1378.37,10,No,Card,Returned,1,4,40,0,WH-C,Mobile App,34.61,1,Facebook,2025-09-04,1240.53
ORD00148,CUST4748,44,Male,Kolkata,MH,PROD463,Electronics,BrandC,4,3263.29,15,No,Card,Cancelled,5,2,30,0,WH-C,Website,17.87,1,Direct,2025-07-08,11095.19
ORD00149,CUST1663,29,Female,Delhi,WB,PROD761,Electronics,BrandB,5,4604.46,30,No,COD,Shipped,5,1,5,0,WH-C,Website,30.5,0,Direct,2025-03-23,16115.61
ORD00150,CUST2998,69,Other,Kolkata,DL,PROD417,Fashion,BrandC,5,913.3,20,Yes,COD,Shipped,1,8,5,0,WH-A,Website,30.99,1,Email,2025-10-13,3653.2
ORD00151,CUST8994,65,Female,Bangalore,DL,PROD637,Fashion,BrandD,1,1027.38,25,No,UPI,Returned,3,12,53,1,WH-B,Mobile App,35.88,1,Google,2025-04-20,770.54
ORD00152,CUST2495,20,Male,Delhi,MH,PROD313,Fashion,BrandB,2,3042.59,30,Yes,Net Banking,Cancelled,4,12,52,1,WH-B,Website,39.96,0,Google,2024-02-14,4259.63
ORD00153,CUST4304,63,Male,Mumbai,MH,PROD413,Home,BrandB,3,2322.46,10,No,COD,Shipped,5,14,10,0,WH-B,Website,36.94,1,Instagram,2025-10-25,6270.64
ORD00154,CUST4763,50,Female,Mumbai,KA,PROD554,Books,BrandC,1,3618.71,10,No,Card,Returned,2,8,35,1,WH-C,Mobile App,31.98,0,Direct,2024-09-28,3256.84
ORD00155,CUST6232,27,Other,Delhi,TN,PROD498,Electronics,BrandA,1,1510.64,5,Yes,UPI,Cancelled,2,4,48,0,WH-C,Website,17.05,0,Google,2025-06-19,1435.11
ORD00156,CUST2853,48,Other,Kolkata,TN,PROD851,Electronics,BrandC,2,2769.62,25,Yes,COD,Shipped,1,6,11,0,WH-A,Website,36.46,1,Google,2025-11-27,4154.43
ORD00157,CUST7585,32,Female,Kolkata,DL,PROD321,Fashion,BrandB,2,1995.46,10,No,UPI,Shipped,2,12,55,0,WH-C,Website,15.2,1,Email,2025-01-24,3591.83
ORD00158,CUST2291,24,Male,Mumbai,DL,PROD679,Books,BrandC,4,1478.19,30,No,Card,Returned,2,4,17,0,WH-C,Mobile App,27.72,1,Email,2025-10-26,4138.93
ORD00159,CUST4581,53,Male,Bangalore,DL,PROD361,Electronics,BrandD,2,3673.55,25,Yes,UPI,Delivered,1,8,45,1,WH-C,Website,39.55,1,Facebook,2025-06-14,5510.33
ORD00160,CUST8554,31,Male,Hyderabad,WB,PROD595,Electronics,BrandD,2,3999.88,5,No,Card,Shipped,3,6,1,0,WH-B,Mobile App,36.49,0,Email,2025-02-14,7599.77
ORD00161,CUST8280,65,Male,Kolkata,TN,PROD722,Home,BrandD,3,1711.86,0,No,UPI,Returned,1,9,56,0,WH-A,Website,24.55,1,Direct,2025-07-04,5135.58
ORD00162,CUST2636,31,Other,Bangalore,MH,PROD229,Beauty,BrandC,3,3152.56,0,No,Net Banking,Cancelled,4,7,57,1,WH-A,Mobile App,9.13,0,Email,2025-10-07,9457.68
ORD00163,CUST4696,20,Male,Kolkata,DL,PROD258,Fashion,BrandC,3,975.1,0,Yes,UPI,Shipped,5,7,36,1,WH-B,Mobile App,32.57,0,Facebook,2025-06-13,2925.3
ORD00164,CUST1698,66,Female,Hyderabad,TS,PROD891,Beauty,BrandB,1,3975.74,0,No,Net Banking,Shipped,3,7,6,1,WH-C,Mobile App,24.82,1,Email,2024-11-16,3975.74
ORD00165,CUST5737,63,Female,Delhi,KA,PROD390,Beauty,BrandB,3,1478.13,30,Yes,Net Banking,Delivered,3,4,52,1,WH-B,Mobile App,25.36,0,Direct,2025-03-14,3104.07
ORD00166,CUST1854,67,Female,Chennai,MH,PROD914,Home,BrandB,3,937.68,30,No,Card,Shipped,2,10,53,0,WH-A,Website,23.98,1,Email,2024-07-06,1969.13
ORD00167,CUST9164,20,Female,Mumbai,MH,PROD642,Electronics,BrandA,5,4705.81,20,Yes,UPI,Shipped,5,7,30,1,WH-C,Website,16.54,1,Email,2024-07-21,18823.24
ORD00168,CUST6855,39,Male,Delhi,MH,PROD188,Fashion,BrandD,3,2170.17,30,Yes,COD,Delivered,5,9,35,1,WH-B,Website,9.1,1,Instagram,2025-12-13,4557.36
ORD00169,CUST8392,36,Other,Kolkata,TN,PROD431,Sports,BrandA,1,3253.15,25,Yes,Net Banking,Cancelled,3,4,13,0,WH-A,Website,14.98,1,Email,2025-05-17,2439.86
ORD00170,CUST7528,52,Male,Hyderabad,DL,PROD729,Beauty,BrandA,5,4065.15,5,Yes,Card,Delivered,4,9,51,1,WH-A,Website,32.98,0,Instagram,2024-07-12,19309.46
ORD00171,CUST6249,29,Other,Mumbai,KA,PROD605,Books,BrandD,1,3462.1,0,No,COD,Shipped,4,1,1,0,WH-B,Mobile App,7.54,1,Direct,2024-04-25,3462.1
ORD00172,CUST6172,22,Male,Chennai,WB,PROD229,Beauty,BrandA,1,2866.83,10,Yes,UPI,Cancelled,2,3,23,0,WH-C,Website,28.05,0,Facebook,2024-04-10,2580.15
ORD00173,CUST2707,27,Other,Chennai,KA,PROD306,Home,BrandC,5,1920.91,25,No,Net Banking,Delivered,2,1,13,0,WH-C,Website,16.13,0,Facebook,2025-12-12,7203.41
ORD00174,CUST6791,58,Female,Hyderabad,KA,PROD459,Beauty,BrandD,5,4600.76,30,No,UPI,Returned,4,3,34,1,WH-B,Mobile App,16.26,1,Google,2024-07-16,16102.66
ORD00175,CUST6535,50,Female,Hyderabad,TS,PROD158,Beauty,BrandA,5,754.36,5,Yes,UPI,Cancelled,5,5,43,0,WH-C,Website,23.3,1,Instagram,2025-03-29,3583.21
ORD00176,CUST5931,30,Other,Kolkata,KA,PROD195,Beauty,BrandA,5,4431.21,30,No,COD,Delivered,4,11,16,0,WH-A,Mobile App,18.82,0,Google,2025-04-14,15509.23
ORD00177,CUST4510,52,Other,Mumbai,WB,PROD930,Home,BrandA,1,3578.26,25,No,Card,Delivered,3,5,53,1,WH-C,Website,34.04,0,Instagram,2025-03-27,2683.7
ORD00178,CUST1202,68,Other,Kolkata,KA,PROD345,Electronics,BrandC,5,2899.91,25,Yes,Card,Cancelled,1,13,11,1,WH-C,Website,35.65,0,Direct,2024-04-30,10874.66
ORD00179,CUST5218,49,Female,Chennai,TS,PROD558,Books,BrandA,2,1691.26,25,No,COD,Cancelled,1,5,27,0,WH-C,Website,33.13,0,Email,2024-12-07,2536.89
ORD00180,CUST9958,28,Female,Delhi,KA,PROD244,Beauty,BrandA,3,815.62,20,No,Card,Cancelled,1,11,29,1,WH-A,Mobile App,37.06,0,Instagram,2025-05-05,1957.49
ORD00181,CUST5389,65,Male,Delhi,DL,PROD409,Fashion,BrandA,3,2271.49,30,No,UPI,Shipped,5,1,1,1,WH-B,Website,23.29,1,Instagram,2024-09-30,4770.13
ORD00182,CUST3327,55,Other,Bangalore,TS,PROD736,Books,BrandB,2,3940.42,0,No,COD,Shipped,4,4,22,1,WH-C,Mobile App,16.87,1,Instagram,2025-06-10,7880.84
ORD00183,CUST9004,41,Other,Chennai,DL,PROD633,Beauty,BrandD,1,3752.02,30,Yes,Net Banking,Delivered,3,6,41,1,WH-A,Mobile App,13.98,0,Google,2025-05-20,2626.41
ORD00184,CUST3931,52,Other,Chennai,DL,PROD480,Beauty,BrandA,1,3262.67,5,Yes,COD,Delivered,3,5,25,0,WH-A,Mobile App,33.82,1,Facebook,2025-04-16,3099.54
ORD00185,CUST8777,36,Female,Kolkata,MH,PROD452,Fashion,BrandA,3,4963.25,15,Yes,COD,Returned,2,4,7,1,WH-A,Mobile App,14.51,0,Facebook,2024-04-24,12656.29
ORD00186,CUST1197,23,Other,Bangalore,TS,PROD983,Home,BrandD,4,4865.91,0,Yes,COD,Cancelled,5,1,21,0,WH-A,Mobile App,29.33,1,Facebook,2025-05-07,19463.64
ORD00187,CUST8125,57,Other,Hyderabad,KA,PROD384,Sports,BrandA,2,2060.02,5,No,UPI,Returned,3,13,26,0,WH-A,Website,17.23,1,Direct,2024-02-04,3914.04
ORD00188,CUST2930,62,Female,Bangalore,TN,PROD818,Fashion,BrandC,2,1043.42,0,No,COD,Cancelled,2,13,18,0,WH-A,Website,23.51,0,Instagram,2024-12-11,2086.84
ORD00189,CUST7287,61,Other,Mumbai,TN,PROD601,Sports,BrandA,3,2372.81,15,Yes,UPI,Delivered,5,5,33,1,WH-B,Website,34.76,1,Facebook,2025-12-28,6050.67
ORD00190,CUST9800,59,Male,Kolkata,TN,PROD357,Electronics,BrandA,5,4238.43,30,Yes,Card,Shipped,3,13,51,0,WH-B,Website,10.75,0,Instagram,2025-09-13,14834.5
ORD00191,CUST5282,52,Female,Hyderabad,WB,PROD909,Electronics,BrandB,4,2346.96,10,Yes,UPI,Cancelled,4,11,24,0,WH-A,Website,15.71,1,Email,2024-10-19,8449.06
ORD00192,CUST3511,21,Female,Hyderabad,DL,PROD151,Beauty,BrandB,1,1746.31,10,Yes,Net Banking,Shipped,3,11,10,1,WH-C,Website,7.62,0,Facebook,2024-10-05,1571.68
ORD00193,CUST1659,50,Female,Delhi,DL,PROD649,Books,BrandC,1,3732.03,15,Yes,Card,Returned,5,2,13,1,WH-A,Website,17.6,0,Facebook,2025-11-10,3172.23
ORD00194,CUST3811,30,Male,Mumbai,DL,PROD998,Beauty,BrandD,1,3285.67,5,No,COD,Returned,2,4,31,1,WH-A,Mobile App,29.42,1,Facebook,2024-05-01,3121.39
ORD00195,CUST8098,53,Female,Bangalore,TS,PROD764,Home,BrandC,1,4846.62,20,Yes,UPI,Shipped,5,4,18,0,WH-A,Mobile App,24.48,0,Instagram,2024-02-11,3877.3
ORD00196,CUST7546,60,Female,Delhi,WB,PROD944,Sports,BrandD,2,2791.37,0,Yes,Net Banking,Delivered,1,8,11,1,WH-A,Mobile App,16.98,0,Email,2025-11-26,5582.74
ORD00197,CUST2986,36,Female,Chennai,KA,PROD315,Electronics,BrandA,2,4840.61,20,No,COD,Returned,3,2,58,1,WH-C,Mobile App,20.31,0,Direct,2025-04-12,7744.98
ORD00198,CUST9338,60,Female,Kolkata,MH,PROD545,Electronics,BrandB,5,1525.59,0,No,UPI,Shipped,1,11,32,1,WH-B,Mobile App,13.03,0,Direct,2024-12-18,7627.95
ORD00199,CUST3911,29,Male,Bangalore,TS,PROD322,Beauty,BrandC,2,4337.64,20,Yes,Card,Returned,4,2,21,1,WH-A,Website,27.27,1,Instagram,2024-09-04,6940.22
ORD00200,CUST2734,28,Other,Chennai,DL,PROD754,Beauty,BrandC,5,1819.53,0,Yes,UPI,Delivered,2,5,41,1,WH-B,Mobile App,10.71,0,Google,2025-10-31,9097.65
ORD00201,CUST2843,23,Other,Hyderabad,KA,PROD204,Home,BrandB,5,4067.41,10,No,Net Banking,Returned,4,3,51,0,WH-B,Mobile App,14.73,1,Facebook,2024-03-25,18303.34
ORD00202,CUST9680,29,Female,Bangalore,TN,PROD621,Beauty,BrandD,1,4637.33,30,Yes,UPI,Delivered,5,5,26,0,WH-B,Website,30.08,1,Facebook,2025-07-13,3246.13
ORD00203,CUST3976,44,Male,Delhi,MH,PROD853,Books,BrandA,1,3153.64,0,Yes,Net Banking,Delivered,3,2,46,0,WH-B,Website,16.02,0,Email,2024-10-27,3153.64
ORD00204,CUST2959,58,Female,Mumbai,TN,PROD987,Beauty,BrandD,2,3669.89,0,Yes,UPI,Returned,2,4,56,0,WH-C,Website,31.08,0,Instagram,2024-03-21,7339.78
ORD00205,CUST6759,42,Other,Delhi,KA,PROD482,Books,BrandB,2,4797.33,15,No,Net Banking,Shipped,1,9,8,0,WH-B,Mobile App,9.7,0,Facebook,2024-04-23,8155.46
ORD00206,CUST7694,59,Other,Kolkata,KA,PROD213,Books,BrandA,5,1938.27,15,Yes,UPI,Delivered,1,14,17,0,WH-A,Mobile App,29.74,1,Facebook,2024-09-09,8237.65
ORD00207,CUST3385,20,Male,Kolkata,TN,PROD844,Home,BrandD,3,2606.76,0,No,UPI,Cancelled,5,7,36,1,WH-A,Mobile App,21.55,0,Instagram,2025-11-13,7820.28
ORD00208,CUST5736,20,Other,Bangalore,TS,PROD168,Beauty,BrandA,1,4501.63,0,Yes,UPI,Delivered,1,9,52,0,WH-B,Website,22.91,1,Google,2024-07-08,4501.63
ORD00209,CUST2802,37,Female,Delhi,MH,PROD464,Books,BrandB,4,3396.8,30,No,Net Banking,Returned,5,14,22,0,WH-A,Mobile App,21.35,0,Email,2025-05-23,9511.04
ORD00210,CUST9155,45,Male,Mumbai,TN,PROD143,Books,BrandA,3,4380.6,5,Yes,COD,Cancelled,2,13,9,0,WH-A,Website,14.13,0,Instagram,2025-08-27,12484.71
ORD00211,CUST9120,40,Other,Hyderabad,TN,PROD780,Beauty,BrandC,1,3129.45,10,Yes,UPI,Shipped,4,14,45,0,WH-B,Mobile App,27.5,0,Facebook,2025-08-24,2816.5
ORD00212,CUST7616,65,Female,Kolkata,TS,PROD310,Beauty,BrandB,1,3724.69,0,No,UPI,Cancelled,3,1,5,0,WH-B,Website,16.07,1,Facebook,2025-11-13,3724.69
ORD00213,CUST6534,20,Male,Mumbai,TN,PROD375,Sports,BrandC,2,164.01,0,No,Card,Cancelled,4,13,56,1,WH-C,Website,20.63,0,Google,2025-10-10,328.02
ORD00214,CUST5061,59,Female,Chennai,MH,PROD206,Electronics,BrandA,4,1764.4,30,No,UPI,Cancelled,4,10,51,1,WH-A,Website,14.84,0,Google,2025-12-10,4940.32
ORD00215,CUST1262,41,Other,Bangalore,WB,PROD578,Fashion,BrandD,4,3875.06,10,No,UPI,Shipped,3,11,59,1,WH-B,Website,18.3,1,Email,2025-04-18,13950.22
ORD00216,CUST7287,60,Female,Mumbai,MH,PROD778,Electronics,BrandA,1,2079.64,5,No,COD,Shipped,2,12,14,0,WH-C,Mobile App,5.1,1,Google,2025-12-23,1975.66
ORD00217,CUST9815,57,Male,Bangalore,TS,PROD304,Sports,BrandB,5,1877.95,25,No,Net Banking,Shipped,5,13,45,0,WH-C,Website,22.58,0,Instagram,2024-07-07,7042.31
ORD00218,CUST3049,23,Female,Chennai,TN,PROD218,Fashion,BrandB,4,4762.61,15,Yes,Card,Delivered,1,7,11,1,WH-C,Website,22.86,1,Google,2025-12-08,16192.87
ORD00219,CUST6423,37,Other,Mumbai,DL,PROD585,Electronics,BrandA,3,2807.49,30,Yes,Card,Shipped,3,11,51,1,WH-A,Website,23.36,0,Email,2024-12-17,5895.73
ORD00220,CUST5548,28,Male,Mumbai,DL,PROD208,Home,BrandD,5,1043.21,30,Yes,Card,Delivered,4,11,58,1,WH-A,Website,21.89,1,Direct,2024-01-15,3651.23
ORD00221,CUST4108,49,Male,Hyderabad,KA,PROD553,Sports,BrandB,2,2413.91,15,Yes,COD,Delivered,3,13,31,1,WH-B,Website,19.91,1,Direct,2025-07-31,4103.65
ORD00222,CUST8158,44,Other,Chennai,WB,PROD338,Home,BrandA,1,2641.49,10,Yes,Card,Shipped,2,4,7,1,WH-B,Website,28.27,1,Google,2024-10-24,2377.34
ORD00223,CUST8400,38,Female,Delhi,TS,PROD107,Home,BrandD,1,4944.79,0,No,Net Banking,Returned,3,4,39,1,WH-B,Website,12.05,0,Instagram,2024-11-01,4944.79
ORD00224,CUST4170,61,Female,Mumbai,KA,PROD611,Electronics,BrandC,3,3619.28,30,Yes,UPI,Shipped,1,11,43,0,WH-A,Website,25.11,1,Google,2025-06-14,7600.49
ORD00225,CUST3255,65,Other,Hyderabad,KA,PROD142,Books,BrandB,3,2645.07,25,Yes,UPI,Shipped,4,1,21,1,WH-B,Website,36.51,0,Facebook,2025-03-04,5951.41
ORD00226,CUST2154,67,Male,Mumbai,DL,PROD493,Fashion,BrandC,2,2216.75,15,No,Net Banking,Returned,1,8,57,1,WH-A,Mobile App,9.18,1,Google,2025-09-18,3768.48
ORD00227,CUST5499,30,Other,Hyderabad,MH,PROD908,Books,BrandB,2,4585.93,0,Yes,Net Banking,Cancelled,1,7,44,0,WH-A,Mobile App,10.33,1,Email,2025-04-25,9171.86
ORD00228,CUST7295,39,Male,Kolkata,KA,PROD231,Beauty,BrandC,4,3265.11,30,Yes,Net Banking,Returned,1,11,29,1,WH-A,Website,35.32,1,Facebook,2024-05-28,9142.31
ORD00229,CUST7197,52,Male,Delhi,KA,PROD817,Beauty,BrandA,5,1844.83,20,Yes,COD,Delivered,1,2,11,1,WH-A,Mobile App,36.73,0,Email,2024-11-07,7379.32
ORD00230,CUST2648,64,Female,Mumbai,WB,PROD891,Sports,BrandD,1,2376.69,0,No,UPI,Delivered,3,14,53,0,WH-C,Website,31.93,1,Email,2025-11-26,2376.69
ORD00231,CUST6539,39,Other,Chennai,DL,PROD850,Home,BrandA,4,1462.81,15,Yes,COD,Delivered,3,14,38,1,WH-A,Mobile App,7.45,0,Facebook,2025-01-06,4973.55
ORD00232,CUST5199,45,Male,Bangalore,MH,PROD888,Sports,BrandA,2,4806.1,0,Yes,UPI,Shipped,4,13,13,1,WH-B,Website,8.62,0,Email,2024-07-29,9612.2
ORD00233,CUST9445,38,Female,Chennai,WB,PROD493,Electronics,BrandA,3,3539.53,25,No,Net Banking,Shipped,5,11,44,1,WH-C,Website,35.6,1,Google,2024-11-01,7963.94
ORD00234,CUST3557,63,Other,Delhi,MH,PROD657,Home,BrandB,4,2022.26,0,No,Card,Delivered,5,8,40,0,WH-C,Mobile App,39.92,0,Direct,2025-08-27,8089.04
ORD00235,CUST6592,35,Other,Kolkata,MH,PROD297,Beauty,BrandC,3,997.74,25,Yes,Net Banking,Delivered,1,4,43,1,WH-B,Mobile App,34.16,1,Google,2025-06-03,2244.92
ORD00236,CUST1098,48,Male,Kolkata,KA,PROD563,Electronics,BrandB,5,967.39,5,No,Net Banking,Cancelled,2,10,25,1,WH-B,Mobile App,37.86,1,Google,2024-02-01,4595.1
ORD00237,CUST3200,63,Male,Kolkata,WB,PROD220,Electronics,BrandB,3,2440.94,5,No,COD,Delivered,1,3,49,0,WH-A,Mobile App,37.25,1,Direct,2025-09-21,6956.68
ORD00238,CUST3961,54,Male,Hyderabad,KA,PROD399,Books,BrandD,1,2391.08,25,Yes,Card,Delivered,2,5,50,1,WH-A,Website,14.54,0,Email,2024-04-21,1793.31
ORD00239,CUST5973,38,Other,Chennai,TN,PROD319,Sports,BrandA,5,2147.16,0,No,COD,Delivered,2,5,56,1,WH-B,Website,20.15,0,Google,2025-07-20,10735.8
ORD00240,CUST5433,31,Male,Bangalore,MH,PROD967,Sports,BrandB,3,4273.85,30,No,Card,Cancelled,1,13,36,0,WH-B,Mobile App,34.98,1,Instagram,2024-02-03,8975.09
ORD00241,CUST3869,42,Other,Bangalore,WB,PROD900,Books,BrandC,4,4898.0,10,Yes,Card,Delivered,4,4,55,0,WH-A,Mobile App,19.49,0,Direct,2024-10-02,17632.8
ORD00242,CUST1956,44,Female,Hyderabad,DL,PROD193,Fashion,BrandB,1,1838.63,10,No,Card,Shipped,2,6,37,0,WH-A,Website,16.02,0,Email,2025-02-14,1654.77
ORD00243,CUST9352,57,Other,Mumbai,KA,PROD391,Beauty,BrandD,1,1543.59,10,Yes,Net Banking,Returned,1,5,30,0,WH-B,Website,7.73,0,Direct,2024-02-19,1389.23
ORD00244,CUST6699,40,Male,Hyderabad,TN,PROD252,Beauty,BrandD,2,3873.54,10,No,COD,Cancelled,1,2,28,1,WH-B,Mobile App,15.12,0,Email,2025-07-21,6972.37
ORD00245,CUST7944,48,Other,Bangalore,TS,PROD624,Sports,BrandC,2,2303.99,15,No,Net Banking,Shipped,1,7,4,1,WH-A,Mobile App,39.44,0,Direct,2025-01-07,3916.78
ORD00246,CUST5493,64,Male,Bangalore,TN,PROD818,Beauty,BrandD,4,1166.09,10,No,UPI,Cancelled,2,9,41,1,WH-B,Website,37.53,0,Facebook,2024-07-09,4197.92
ORD00247,CUST5911,46,Female,Mumbai,TN,PROD866,Beauty,BrandA,2,986.6,15,Yes,COD,Delivered,3,2,20,1,WH-B,Mobile App,34.49,1,Direct,2025-11-28,1677.22
ORD00248,CUST4987,64,Male,Chennai,KA,PROD521,Electronics,BrandA,3,1474.78,30,Yes,UPI,Delivered,2,12,12,0,WH-A,Mobile App,31.57,0,Direct,2024-09-11,3097.04
ORD00249,CUST7015,47,Male,Chennai,DL,PROD257,Books,BrandD,2,106.49,10,No,Net Banking,Delivered,3,12,46,1,WH-C,Mobile App,14.43,1,Instagram,2025-08-14,191.68
ORD00250,CUST2218,68,Male,Delhi,WB,PROD369,Books,BrandB,1,4713.01,25,No,UPI,Cancelled,3,10,13,1,WH-B,Mobile App,14.06,1,Direct,2024-03-17,3534.76
ORD00251,CUST5496,43,Male,Chennai,MH,PROD917,Home,BrandD,4,2208.22,0,No,UPI,Cancelled,4,2,26,1,WH-A,Website,22.41,1,Google,2024-07-31,8832.88
ORD00252,CUST5735,37,Male,Kolkata,DL,PROD679,Home,BrandC,3,505.95,25,Yes,UPI,Returned,5,2,38,0,WH-A,Mobile App,24.73,1,Email,2024-09-19,1138.39
ORD00253,CUST5555,55,Male,Kolkata,KA,PROD356,Fashion,BrandA,1,908.29,10,Yes,COD,Delivered,1,12,53,0,WH-A,Mobile App,19.12,1,Instagram,2025-08-23,817.46
ORD00254,CUST9050,36,Female,Delhi,TS,PROD800,Home,BrandA,1,1684.36,30,No,Card,Delivered,1,7,36,0,WH-B,Website,24.6,1,Facebook,2024-03-20,1179.05
ORD00255,CUST4446,44,Female,Bangalore,WB,PROD614,Books,BrandB,5,2803.3,30,No,Card,Shipped,2,13,23,1,WH-A,Website,21.77,1,Instagram,2024-08-16,9811.55
ORD00256,CUST2045,42,Other,Delhi,MH,PROD336,Beauty,BrandC,2,3548.21,0,Yes,COD,Delivered,5,6,42,0,WH-B,Website,26.6,1,Google,2024-12-06,7096.42
ORD00257,CUST7893,57,Male,Mumbai,TS,PROD544,Books,BrandA,3,1608.47,25,No,Card,Cancelled,4,4,48,1,WH-A,Mobile App,23.44,1,Email,2024-01-29,3619.06
ORD00258,CUST2693,55,Other,Delhi,WB,PROD743,Electronics,BrandA,4,4792.32,0,Yes,Net Banking,Cancelled,1,13,20,0,WH-C,Website,12.61,1,Instagram,2024-06-12,19169.28
ORD00259,CUST4436,69,Female,Delhi,MH,PROD270,Books,BrandC,4,3825.53,25,Yes,COD,Cancelled,2,8,43,1,WH-C,Website,23.48,0,Email,2024-01-30,11476.59
ORD00260,CUST9754,40,Female,Hyderabad,MH,PROD369,Home,BrandB,4,4146.41,5,Yes,COD,Cancelled,4,2,54,1,WH-B,Mobile App,23.5,1,Direct,2024-07-31,15756.36
ORD00261,CUST6895,46,Male,Kolkata,TN,PROD700,Beauty,BrandD,5,1685.86,30,Yes,Card,Cancelled,5,14,3,0,WH-B,Website,7.19,1,Facebook,2024-06-10,5900.51
ORD00262,CUST4354,32,Male,Mumbai,TS,PROD714,Books,BrandB,3,1966.71,25,No,COD,Returned,2,14,11,0,WH-A,Website,14.15,0,Facebook,2024-06-29,4425.1
ORD00263,CUST1225,20,Other,Hyderabad,TS,PROD736,Beauty,BrandA,1,2736.5,25,Yes,UPI,Cancelled,4,14,30,0,WH-B,Website,25.98,1,Instagram,2025-11-19,2052.38
ORD00264,CUST5893,27,Female,Mumbai,KA,PROD166,Sports,BrandA,5,2313.32,20,Yes,COD,Cancelled,5,6,10,1,WH-A,Mobile App,19.69,0,Instagram,2024-01-28,9253.28
ORD00265,CUST8022,32,Other,Delhi,DL,PROD874,Books,BrandB,2,1373.47,25,Yes,COD,Returned,1,13,13,1,WH-A,Website,33.08,0,Google,2024-09-11,2060.2
ORD00266,CUST6600,33,Other,Hyderabad,TN,PROD107,Sports,BrandB,1,4986.63,20,Yes,COD,Cancelled,5,11,10,0,WH-C,Mobile App,7.17,0,Google,2024-12-05,3989.3
ORD00267,CUST8996,34,Other,Hyderabad,TN,PROD655,Home,BrandA,4,4256.95,25,No,Net Banking,Returned,2,1,31,1,WH-C,Mobile App,9.45,1,Facebook,2024-09-20,12770.85
ORD00268,CUST8683,36,Male,Mumbai,WB,PROD547,Sports,BrandC,2,1266.14,0,No,Net Banking,Delivered,1,5,44,0,WH-A,Mobile App,39.38,1,Email,2025-06-13,2532.28
ORD00269,CUST5642,28,Female,Mumbai,TS,PROD234,Beauty,BrandC,3,4472.75,30,Yes,UPI,Shipped,3,8,37,1,WH-B,Mobile App,27.0,0,Instagram,2024-02-18,9392.78
ORD00270,CUST8679,65,Other,Chennai,MH,PROD859,Beauty,BrandD,3,2975.74,25,Yes,UPI,Returned,2,1,25,0,WH-A,Mobile App,26.21,1,Instagram,2025-10-18,6695.41
ORD00271,CUST9208,22,Female,Mumbai,MH,PROD915,Sports,BrandA,5,161.55,20,Yes,Card,Shipped,3,2,29,0,WH-B,Mobile App,31.84,1,Direct,2024-11-15,646.2
ORD00272,CUST8339,22,Female,Hyderabad,WB,PROD929,Electronics,BrandA,3,1796.14,20,Yes,UPI,Delivered,5,1,21,0,WH-A,Website,16.3,1,Email,2024-04-25,4310.74
ORD00273,CUST3205,31,Other,Bangalore,TS,PROD124,Sports,BrandD,4,226.09,10,No,COD,Shipped,4,11,15,0,WH-A,Website,28.0,0,Instagram,2025-05-30,813.92
ORD00274,CUST2069,67,Other,Mumbai,KA,PROD564,Electronics,BrandA,5,530.08,30,No,Card,Returned,1,14,42,1,WH-A,Mobile App,20.91,0,Instagram,2025-10-24,1855.28
ORD00275,CUST4444,43,Male,Kolkata,MH,PROD473,Sports,BrandA,5,976.99,20,No,Net Banking,Delivered,2,4,55,0,WH-C,Mobile App,17.66,1,Email,2024-11-01,3907.96
